1640726256.8512092;05.01.2022
1640726312.3431582;05.01.2022
1640726335.2460794;05.01.2022
1640726372.0931776;05.01.2022
1640726440.6982038;05.01.2022
1640726497.6780803;05.02.2022
1640726548.303098;05.02.2022
1640726574.3203936;05.02.2022
1640726635.3594272;05.02.2022
1640726654.6023667;05.02.2022
1640726694.8815372;05.02.2022
1640726818.1634314;09.02.2022
1640726854.39167;09.02.2022
1640726895.2418616;09.02.2022
1640726939.8191895;09.02.2022
1640726976.5035782;09.02.2022
1640727015.4434247;09.02.2022
1640727069.9278145;04.02.2022
1640727095.1226914;04.02.2022
1640727136.020891;04.02.2022
1640727174.6529658;04.02.2022
1640727214.692885;04.02.2022
1640727254.8470533;04.02.2022
1640727294.6950605;04.02.2022
1640727335.1126733;04.02.2022
1640727416.9489698;04.02.2022
1640727454.4634016;04.02.2022
1640727494.5526977;04.02.2022
1640727535.7279963;04.02.2022
1640727576.8173795;04.02.2022
1640727618.4192872;04.02.2022
1640727656.4024243;09.02.2022
1640727695.7419686;09.02.2022
1640727735.4999535;09.02.2022
1640727774.7814236;09.02.2022
1640727814.683855;09.02.2022
1640727854.7455268;09.02.2022
1640727894.9415588;09.02.2022
1640727934.6605213;09.02.2022
1640727977.1171055;13.01.2022
1640728015.7661898;13.01.2022
1640728054.6255598;13.01.2022
1640728094.691678;13.01.2022
1640728134.758522;13.01.2022
1640728174.497217;13.01.2022
1640728214.9160168;13.01.2022
1640728255.1537635;09.02.2022
1640728296.2990327;09.02.2022
1640728334.6668634;09.02.2022
1640728374.6526504;09.02.2022
1640728414.5323925;09.02.2022
1640728454.9459753;09.02.2022
1640728494.811073;09.02.2022
1640728534.4076328;09.02.2022
1640728617.6560297;09.02.2022
1640728655.0318909;09.02.2022
1640728695.2600389;09.02.2022
1640728735.1353989;09.02.2022
1640728775.0992844;09.02.2022
1640728815.5607772;09.02.2022
1640728855.0919676;09.02.2022
1640728897.3517199;09.02.2022
1640728936.130878;09.02.2022
1640728975.160186;09.02.2022
1640729014.8643742;09.02.2022
1640729055.3107572;09.02.2022
1640729095.0175893;09.02.2022
1640729136.2464192;09.02.2022
1640729175.7414422;09.02.2022
1640729215.1249874;09.02.2022
1640729255.4371755;09.02.2022
1640729295.1116378;09.02.2022
1640729335.0526567;09.02.2022
1640729375.2340486;09.02.2022
1640729415.370285;09.02.2022
1640729454.9603677;09.02.2022
1640729497.2016263;09.02.2022
1640729535.4730153;09.02.2022
1640729575.4008067;09.02.2022
1640729615.5015452;09.02.2022
1640729655.206703;09.02.2022
1640729695.2962916;09.02.2022
1640729735.649178;09.02.2022
1640729775.913567;01.02.2022
1640729815.3269362;01.02.2022
1640729855.7075198;01.02.2022
1640729895.0877924;01.02.2022
1640729935.4174557;01.02.2022
1640729975.3017778;01.02.2022
1640730015.419595;01.02.2022
1640730055.4515643;01.02.2022
1640730097.1249588;01.02.2022
1640730135.402344;01.02.2022
1640730175.3112502;01.02.2022
1640730215.426108;01.02.2022
1640730255.5627403;01.02.2022
1640730295.3738797;01.02.2022
1640730335.3970273;01.02.2022
1640730417.8049529;01.02.2022
1640730455.1069558;01.02.2022
1640730495.7979884;01.02.2022
1640730535.3417783;01.02.2022
1640730575.5418656;01.02.2022
1640730615.8086324;01.02.2022
1640730697.5949924;01.02.2022
1640730735.653907;01.02.2022
1640730775.8159776;01.02.2022
1640730815.3478644;01.02.2022
1640730855.482011;01.02.2022
1640730895.8588772;01.02.2022
1640730935.40891;01.02.2022
1640730975.5164795;01.02.2022
1640731015.811744;01.02.2022
1640731056.0985591;01.02.2022
1640731095.630812;01.02.2022
1640731135.5563235;01.02.2022
1640731175.6390789;01.02.2022
1640731215.7385375;01.02.2022
1640731255.4665074;01.02.2022
1640731296.0828867;01.02.2022
1640731335.789454;01.02.2022
1640731375.5111132;01.02.2022
1640731415.5652032;01.02.2022
1640731455.882481;01.02.2022
1640731495.487412;01.02.2022
1640731535.6021965;01.02.2022
1640731575.9364676;01.02.2022
1640731616.7220762;01.02.2022
1640731655.812581;01.02.2022
1640731697.4438756;01.02.2022
1640731735.5426238;01.02.2022
1640731775.7941875;01.02.2022
1640731815.9395056;01.02.2022
1640731855.6690853;01.02.2022
1640731896.098719;01.02.2022
1640731936.0254843;01.02.2022
1640731976.0789893;01.02.2022
1640732015.618134;01.02.2022
1640732055.8568838;01.02.2022
1640732096.078478;01.02.2022
1640732135.6150331;01.02.2022
1640732217.6419294;08.02.2022
1640732255.8732643;08.02.2022
1640732295.99047;08.02.2022
1640732335.637451;08.02.2022
1640732375.858023;08.02.2022
1640732416.0952747;08.02.2022
1640732499.4015749;08.02.2022
1640732536.105778;08.02.2022
1640732576.2179627;08.02.2022
1640732616.05438;08.02.2022
1640732655.810141;08.02.2022
1640732696.0647593;08.02.2022
1640732735.9259233;08.02.2022
1640732818.2189198;13.01.2022
1640732856.0568752;13.01.2022
1640732896.2619967;13.01.2022
1640732936.224974;13.01.2022
1640732976.4900231;13.01.2022
1640733016.238331;13.01.2022
1640733098.4410882;13.01.2022
1640733136.3423378;13.01.2022
1640733176.3394508;13.01.2022
1640733215.532479;13.01.2022
1640733256.151476;13.01.2022
1640733295.9668608;13.01.2022
1640733336.1691313;13.01.2022
1640733418.3070638;02.02.2022
1640733455.9625015;02.02.2022
1640733495.896888;02.02.2022
1640733535.800142;02.02.2022
1640733575.853345;02.02.2022
1640733616.2210379;02.02.2022
1640733656.4826753;02.02.2022
1640733696.8998587;02.02.2022
1640733736.4100645;02.02.2022
1640733776.1289678;02.02.2022
1640733816.4300234;02.02.2022
1640733856.4730978;02.02.2022
1640733896.4287775;02.02.2022
1640733935.9640262;02.02.2022
1640733976.198238;02.02.2022
1640734016.240426;02.02.2022
1640734056.502576;02.02.2022
1640734095.9578667;02.02.2022
1640734136.3955703;02.02.2022
1640734176.3442657;02.02.2022
1640734216.292847;02.02.2022
1640734256.231034;02.02.2022
1640734296.4964266;02.02.2022
1640734336.2135947;02.02.2022
1640734375.96496;02.02.2022
1640734415.9180112;02.02.2022
1640734455.8740134;02.02.2022
1640734496.6700919;02.02.2022
1640734536.1232188;02.02.2022
1640734576.220636;02.02.2022
1640734616.909001;02.02.2022
1640734656.4267678;02.02.2022
1640734696.0854135;02.02.2022
1640734736.1730585;02.02.2022
1640734776.0680072;02.02.2022
1640734816.1878667;02.02.2022
1640734898.258196;02.02.2022
1640734936.16535;02.02.2022
1640734976.1269207;02.02.2022
1640735015.996886;02.02.2022
1640735056.2119138;02.02.2022
1640735096.0731757;02.02.2022
1640735136.1339355;02.02.2022
1640735218.730073;27.01.2022
1640735256.1521842;27.01.2022
1640735296.2035308;27.01.2022
1640735336.2019737;27.01.2022
1640735376.1805358;27.01.2022
1640735416.2773085;27.01.2022
1640735456.3243341;27.01.2022
1640735496.3730764;27.01.2022
1640735535.9900296;27.01.2022
1640735576.3480544;27.01.2022
1640735616.3052957;27.01.2022
1640735656.3630805;27.01.2022
1640735696.3889616;27.01.2022
1640735736.2813132;27.01.2022
1640735818.5169098;27.01.2022
1640735856.3072634;27.01.2022
1640735896.6297722;27.01.2022
1640735936.3563218;27.01.2022
1640735976.3790724;27.01.2022
1640736016.1832635;27.01.2022
1640736098.4688957;27.01.2022
1640736136.618057;27.01.2022
1640736176.4750366;27.01.2022
1640736216.4259694;27.01.2022
1640736256.0949783;27.01.2022
1640736296.4035254;27.01.2022
1640736336.3420322;27.01.2022
1640736698.4619288;27.01.2022
1640736736.5423036;27.01.2022
1640736776.3400161;27.01.2022
1640736816.3650262;27.01.2022
1640736856.2630603;27.01.2022
1640736896.4680266;27.01.2022
1640736936.387378;27.01.2022
1640736976.8078232;27.01.2022
1640737016.830074;27.01.2022
1640737056.4189193;27.01.2022
1640737096.572976;27.01.2022
1640737136.2740428;27.01.2022
1640737176.4668834;27.01.2022
1640737216.7750254;27.01.2022
1640737256.3153007;27.01.2022
1640737296.7129536;27.01.2022
1640737336.7248871;27.01.2022
1640737376.541861;27.01.2022
1640737416.6334019;27.01.2022
1640737456.3358717;27.01.2022
1640737496.62203;27.01.2022
1640737536.403994;27.01.2022
1640737618.5756912;27.01.2022
1640737656.6668947;27.01.2022
1640737696.5170703;27.01.2022
1640737736.7440286;27.01.2022
1640737776.3822765;27.01.2022
1640737816.8719795;27.01.2022
1640737898.8199646;27.01.2022
1640737936.7899227;27.01.2022
1640737976.8100412;27.01.2022
1640738017.0121233;27.01.2022
1640738056.7126102;27.01.2022
1640738096.9016724;27.01.2022
1640738136.9090493;27.01.2022
1640738176.9430363;27.01.2022
1640738216.850054;27.01.2022
1640738256.7903845;27.01.2022
1640738297.0371737;27.01.2022
1640738336.8117948;27.01.2022
1640738376.6830153;27.01.2022
1640738417.027189;27.01.2022
1640738456.4918334;27.01.2022
1640738497.0634956;27.01.2022
1640738536.906403;27.01.2022
1640738576.5720205;27.01.2022
1640738616.696864;27.01.2022
1640738657.057039;27.01.2022
1640738696.8779957;27.01.2022
1640738736.9380195;27.01.2022
1640738777.2230697;27.01.2022
1640738816.8750768;27.01.2022
1640738856.8668833;27.01.2022
1640738896.7456665;27.01.2022
1640738936.9122217;27.01.2022
1640738977.0930157;27.01.2022
1640739017.1194632;27.01.2022
1640739057.0353;27.01.2022
1640739096.9950426;27.01.2022
1640739136.9463534;27.01.2022
1640739176.606861;27.01.2022
1640739216.622606;27.01.2022
1640739257.029064;27.01.2022
1640739296.6229918;27.01.2022
1640739336.853628;27.01.2022
1640739376.850199;27.01.2022
1640739417.0568817;27.01.2022
1640739456.9640896;27.01.2022
1640739496.9530714;27.01.2022
1640739537.1140141;27.01.2022
1640739576.9318564;27.01.2022
1640739616.7127619;27.01.2022
1640739657.1005375;27.01.2022
1640739697.124061;27.01.2022
1640739737.1142554;27.01.2022
1640739777.0002444;27.01.2022
1640739816.9719296;27.01.2022
1640739856.981066;27.01.2022
1640739897.33032;27.01.2022
1640739936.8540242;27.01.2022
1640739977.2919307;27.01.2022
1640740017.0423005;27.01.2022
1640740056.8197498;27.01.2022
1640740096.9460132;27.01.2022
1640740137.0345683;27.01.2022
1640740177.3143408;27.01.2022
1640740217.0608528;27.01.2022
1640740257.1930602;08.02.2022
1640740297.6435108;08.02.2022
1640740337.0167508;08.02.2022
1640740377.0849946;08.02.2022
1640740416.9591985;08.02.2022
1640740457.1902413;08.02.2022
1640740497.328043;08.02.2022
1640740537.3440142;08.02.2022
1640740577.1952982;08.02.2022
1640740617.4190419;08.02.2022
1640740657.2028747;08.02.2022
1640740697.1530712;08.02.2022
1640740737.0529356;08.02.2022
1640740777.3000286;08.02.2022
1640740817.43489;08.02.2022
1640740857.3300328;08.02.2022
1640740897.2340128;08.02.2022
1640740937.134589;08.02.2022
1640740977.3269835;08.02.2022
1640741017.2195928;08.02.2022
1640741057.2161329;08.02.2022
1640741097.496033;08.02.2022
1640741137.238193;08.02.2022
1640741177.2136009;08.02.2022
1640741217.3468182;08.02.2022
1640741257.321904;08.02.2022
1640741297.7219644;08.02.2022
1640741337.4635184;08.02.2022
1640741377.3480322;08.02.2022
1640741417.2169313;08.02.2022
1640741457.948999;08.02.2022
1640741497.9350069;08.02.2022
1640741537.3884118;08.02.2022
1640741577.1918695;08.02.2022
1640741617.3326726;08.02.2022
1640741657.235073;08.02.2022
1640741697.3890333;08.02.2022
1640741779.6570532;08.02.2022
1640741817.2309742;08.02.2022
1640741857.471186;08.02.2022
1640741897.250976;08.02.2022
1640741937.699054;08.02.2022
1640741977.331078;08.02.2022
1640742017.6961498;08.02.2022
1640742057.4111722;08.02.2022
1640742097.4239647;08.02.2022
1640742137.555077;08.02.2022
1640742177.338203;08.02.2022
1640742217.4579613;08.02.2022
1640742257.4780242;08.02.2022
1640742297.2755456;08.02.2022
1640742337.342335;08.02.2022
1640742377.9280386;08.02.2022
1640742417.7991092;08.02.2022
1640742457.4058628;08.02.2022
1640742497.6920407;08.02.2022
1640742537.7150993;08.02.2022
1640742577.8690162;08.02.2022
1640742617.524965;08.02.2022
1640742699.9995236;08.02.2022
1640742737.6824212;08.02.2022
1640742777.654513;08.02.2022
1640742817.767968;08.02.2022
1640742857.725688;08.02.2022
1640742897.4811044;08.02.2022
1640742937.8712146;08.02.2022
1640742977.6550288;08.02.2022
1640743017.853031;08.02.2022
1640743057.819452;08.02.2022
1640743097.3819957;08.02.2022
1640743137.8815837;08.02.2022
1640743177.5491345;08.02.2022
1640743217.8100429;08.02.2022
1640743257.8150253;08.02.2022
1640743297.9733171;08.02.2022
1640743337.8891928;08.02.2022
1640743377.6392193;08.02.2022
1640743417.619478;08.02.2022
1640743457.5971549;08.02.2022
1640743497.6988761;08.02.2022
1640743537.7331722;08.02.2022
1640743577.676702;08.02.2022
1640743617.949013;08.02.2022
1640743657.7020364;08.02.2022
1640743697.7579734;08.02.2022
1640743737.771313;08.02.2022
1640743777.804021;08.02.2022
1640743817.8668714;08.02.2022
1640743857.6646388;08.02.2022
1640743897.9151902;08.02.2022
1640743938.0594237;08.02.2022
1640743977.8305032;08.02.2022
1640744018.0834827;08.02.2022
1640744058.0394092;08.02.2022
1640744097.9148784;08.02.2022
1640744137.9644663;08.02.2022
1640744178.065259;08.02.2022
1640744217.9126542;08.02.2022
1640744258.1801775;08.02.2022
1640744297.967949;08.02.2022
1640744337.9897437;08.02.2022
1640744377.7360015;08.02.2022
1640744417.8372838;08.02.2022
1640744458.189012;08.02.2022
1640744498.0657024;08.02.2022
1640744537.9839442;08.02.2022
1640744578.0869968;08.02.2022
1640744618.0995147;08.02.2022
1640744658.004035;08.02.2022
1640744697.9256186;08.02.2022
1640744738.0181725;08.02.2022
1640744778.060543;08.02.2022
1640744818.192022;08.02.2022
1640744858.0855124;08.02.2022
1640744897.862286;08.02.2022
1640744938.1790369;08.02.2022
1640744978.23494;08.02.2022
1640745018.007998;08.02.2022
1640745382.0651095;08.02.2022
1640745418.3993323;08.02.2022
1640745457.9938843;08.02.2022
1640745498.0253317;08.02.2022
1640745538.1795626;08.02.2022
1640745578.3968658;08.02.2022
1640745618.1851344;08.02.2022
1640745658.460321;08.02.2022
1640745698.0268693;08.02.2022
1640745738.075142;08.02.2022
1640745778.286965;08.02.2022
1640745818.1479032;08.02.2022
1640745858.1963525;08.02.2022
1640745898.325037;08.02.2022
1640745938.6420774;08.02.2022
1640745978.7690156;27.01.2022
1640746018.5001743;27.01.2022
1640746058.2995625;27.01.2022
1640746098.5463347;27.01.2022
1640746138.5190547;27.01.2022
1640746178.1996922;27.01.2022
1640746218.4175982;27.01.2022
1640746258.339051;27.01.2022
1640746298.3740673;27.01.2022
1640746338.2661405;27.01.2022
1640746378.500898;27.01.2022
1640746418.445338;27.01.2022
1640746458.3832698;27.01.2022
1640746498.8343217;27.01.2022
1640746538.3967416;27.01.2022
1640746578.593887;27.01.2022
1640746618.6082566;27.01.2022
1640746658.2620347;27.01.2022
1640746698.380016;27.01.2022
1640746738.6606026;27.01.2022
1640746778.5000646;27.01.2022
1640746818.4845812;27.01.2022
1640746858.7300708;27.01.2022
1640746898.4879897;27.01.2022
1640746938.5768967;27.01.2022
1640746978.522183;27.01.2022
1640747018.6683147;27.01.2022
1640747058.3128917;27.01.2022
1640747098.5385387;27.01.2022
1640747138.4269688;27.01.2022
1640747178.7560108;27.01.2022
1640747218.7044215;27.01.2022
1640747258.571922;27.01.2022
1640747298.565046;27.01.2022
1640747338.8394473;27.01.2022
1640747378.4082086;27.01.2022
1640747418.781564;27.01.2022
1640747458.5919876;27.01.2022
1640747498.3908877;27.01.2022
1640747538.7706478;27.01.2022
1640747579.1688795;27.01.2022
1640747619.1288795;27.01.2022
1640747658.6508808;27.01.2022
1640747698.9051673;27.01.2022
1640747738.6441655;27.01.2022
1640747778.72465;27.01.2022
1640747818.842052;27.01.2022
1640747858.7473812;27.01.2022
1640747899.6516752;27.01.2022
1640747941.633446;27.01.2022
1640747978.766166;27.01.2022
1640748018.4409616;27.01.2022
1640748100.7820542;27.01.2022
1640748138.8766055;27.01.2022
1640748178.5490544;27.01.2022
1640748218.5003986;27.01.2022
1640748258.9018877;27.01.2022
1640748298.9596813;27.01.2022
1640748338.6558676;27.01.2022
1640748378.579984;27.01.2022
1640748418.7119167;27.01.2022
1640748458.6961036;27.01.2022
1640748498.653431;27.01.2022
1640748539.2619672;27.01.2022
1640748578.808972;27.01.2022
1640748618.8969152;27.01.2022
1640748659.1099973;27.01.2022
1640748699.1049638;27.01.2022
1640748738.9393167;27.01.2022
1640748779.0838761;27.01.2022
1640748818.7049642;27.01.2022
1640748858.6470964;27.01.2022
1640748898.8346915;27.01.2022
1640748938.9553075;27.01.2022
1640748978.7120435;27.01.2022
1640749018.7892764;27.01.2022
1640749058.8492796;27.01.2022
1640749098.8911512;27.01.2022
1640749138.723971;27.01.2022
1640749178.96708;27.01.2022
1640749218.6975088;27.01.2022
1640749259.29117;27.01.2022
1640749299.680371;27.01.2022
1640749338.938493;27.01.2022
1640749378.7962155;27.01.2022
1640749419.074551;27.01.2022
1640749459.042074;27.01.2022
1640749498.971769;27.01.2022
1640749539.3029816;27.01.2022
1640749579.128052;27.01.2022
1640749618.964524;27.01.2022
1640749659.1781805;27.01.2022
1640749698.9817681;27.01.2022
1640749739.0857675;27.01.2022
1640749779.105306;27.01.2022
1640749818.8247597;27.01.2022
1640749901.5176938;27.01.2022
1640749939.0327146;27.01.2022
1640749979.028756;27.01.2022
1640750019.0590384;27.01.2022
1640750058.9969103;27.01.2022
1640750099.17488;27.01.2022
1640750139.1690123;27.01.2022
1640750179.3388546;27.01.2022
1640750219.1677935;27.01.2022
1640750258.995266;27.01.2022
1640750299.1548662;27.01.2022
1640750339.1980798;27.01.2022
1640750379.043466;27.01.2022
1640750418.9759092;27.01.2022
1640750459.2180607;27.01.2022
1640750499.171857;27.01.2022
1640750539.4668765;27.01.2022
1640750579.3852553;27.01.2022
1640750618.9850965;27.01.2022
1640750659.41903;27.01.2022
1640750699.115523;27.01.2022
1640750739.0479953;27.01.2022
1640750779.2983398;27.01.2022
1640750819.3299742;27.01.2022
1640750859.3079853;27.01.2022
1640750899.345859;27.01.2022
1640750939.361359;27.01.2022
1640750979.3170192;27.01.2022
1640751019.1857598;27.01.2022
1640751059.1162317;27.01.2022
1640751099.6154625;27.01.2022
1640751139.4146204;27.01.2022
1640751179.41999;27.01.2022
1640751219.459102;27.01.2022
1640751259.4978614;27.01.2022
1640751299.5593498;27.01.2022
1640751381.6752408;27.01.2022
1640751419.4780188;27.01.2022
1640751459.2066724;27.01.2022
1640751499.572729;27.01.2022
1640751539.44095;27.01.2022
1640751579.3071005;27.01.2022
1640751619.6163013;27.01.2022
1640751659.4939928;27.01.2022
1640751699.619071;27.01.2022
1640751739.2672482;27.01.2022
1640751779.2491438;27.01.2022
1640751819.6050668;27.01.2022
1640751859.2302585;27.01.2022
1640751899.5997784;27.01.2022
1640751939.3410761;27.01.2022
1640751979.7279649;27.01.2022
1640752019.3348632;27.01.2022
1640752059.2859094;27.01.2022
1640752099.4669952;27.01.2022
1640752139.5528626;27.01.2022
1640752179.3579552;27.01.2022
1640752219.492985;27.01.2022
1640752259.690689;27.01.2022
1640752299.5441546;27.01.2022
1640752339.4173813;27.01.2022
1640752379.5469067;27.01.2022
1640752419.8779724;27.01.2022
1640752459.654726;27.01.2022
1640752499.473068;27.01.2022
1640752539.4819734;27.01.2022
1640752579.5688193;27.01.2022
1640752619.842998;27.01.2022
1640752659.6533961;27.01.2022
1640752699.5897982;27.01.2022
1640752739.6116817;27.01.2022
1640752779.6990414;27.01.2022
1640752819.61402;27.01.2022
1640752901.8738637;27.01.2022
1640752939.6650968;27.01.2022
1640752979.528962;27.01.2022
1640753019.9369109;27.01.2022
1640753059.818125;27.01.2022
1640753100.113401;27.01.2022
1640753139.754552;27.01.2022
1640753179.970169;27.01.2022
1640753220.0148141;27.01.2022
1640753259.7099755;27.01.2022
1640753299.829058;27.01.2022
1640753339.8686805;27.01.2022
1640753379.795076;27.01.2022
1640753419.905403;27.01.2022
1640753459.6628609;27.01.2022
1640753542.1938155;27.01.2022
1640753579.664136;27.01.2022
1640753619.6940558;27.01.2022
1640753660.1039941;27.01.2022
1640753699.955998;27.01.2022
1640753739.8432243;27.01.2022
1640753779.791983;27.01.2022
1640753820.1636567;27.01.2022
1640753860.0228436;27.01.2022
1640753899.7322142;27.01.2022
1640753939.8203502;27.01.2022
1640753979.9530416;27.01.2022
1640754020.156978;27.01.2022
1640754383.72724;27.01.2022
1640754421.1319792;27.01.2022
1640754460.1606069;27.01.2022
1640754500.150917;27.01.2022
1640754540.1669712;27.01.2022
1640754579.9459035;27.01.2022
1640754620.2109773;27.01.2022
1640754660.4102287;27.01.2022
1640754700.0361476;27.01.2022
1640754740.1608021;27.01.2022
1640754780.2332883;27.01.2022
1640754820.0310166;27.01.2022
1640754860.395539;27.01.2022
1640754900.1190157;27.01.2022
1640754940.2069;27.01.2022
1640754980.210515;27.01.2022
1640755020.4699652;01.02.2022
1640755060.183039;01.02.2022
1640755100.1038408;01.02.2022
1640755140.2886055;01.02.2022
1640755180.068733;01.02.2022
1640755220.207028;01.02.2022
1640755260.5432878;09.02.2022
1640755300.3257384;09.02.2022
1640755340.3340273;09.02.2022
1640755380.3928642;09.02.2022
1640755420.2012465;09.02.2022
1640755460.1859922;09.02.2022
1640755500.4000216;09.02.2022
1640755540.5344975;09.02.2022
1640755580.4752254;09.02.2022
1640755620.1528733;09.02.2022
1640755660.2619483;09.02.2022
1640755700.4339547;09.02.2022
1640755740.619211;09.02.2022
1640755780.3272328;09.02.2022
1640755820.1604903;09.02.2022
1640755860.5593224;09.02.2022
1640755900.4803624;09.02.2022
1640755940.3468745;09.02.2022
1640755980.4905477;09.02.2022
1640756020.287281;09.02.2022
1640756060.1979756;09.02.2022
1640756100.2397544;09.02.2022
1640756140.493856;09.02.2022
1640756180.781173;09.02.2022
1640756220.684245;09.02.2022
1640756260.7950454;09.02.2022
1640756300.5041945;09.02.2022
1640756340.4199915;09.02.2022
1640756380.5412118;09.02.2022
1640756420.737049;09.02.2022
1640756502.8036919;13.01.2022
1640756540.5492883;13.01.2022
1640756580.418131;13.01.2022
1640756620.2954016;13.01.2022
1640756660.4249032;13.01.2022
1640756700.5289981;13.01.2022
1640756740.5302308;13.01.2022
1640756780.7425666;12.01.2022
1640756820.5219805;12.01.2022
1640756860.638346;12.01.2022
1640756900.8103633;12.01.2022
1640756940.7336876;12.01.2022
1640756980.3718739;12.01.2022
1640757020.6447601;12.01.2022
1640757060.6949532;13.01.2022
1640757101.0689595;13.01.2022
1640757140.5840297;13.01.2022
1640757180.45591;13.01.2022
1640757220.7079816;13.01.2022
1640757260.4918337;13.01.2022
1640757300.5180693;13.01.2022
1640757340.7753756;13.01.2022
1640757380.6120594;13.01.2022
1640757420.8390148;12.01.2022
1640757460.5399523;12.01.2022
1640757500.7071722;12.01.2022
1640757540.845579;12.01.2022
1640757580.8198488;12.01.2022
1640757620.612366;12.01.2022
1640757660.9968626;12.01.2022
1640757742.874735;12.01.2022
1640757780.658072;12.01.2022
1640757820.9523203;12.01.2022
1640757860.587869;12.01.2022
1640757900.7070172;12.01.2022
1640757940.7854838;12.01.2022
1640757980.5700352;12.01.2022
1640758021.1868825;13.01.2022
1640758060.7762947;13.01.2022
1640758100.6730149;13.01.2022
1640758140.7068722;13.01.2022
1640758180.77208;13.01.2022
1640758220.9740288;13.01.2022
1640758261.201725;13.01.2022
1640758343.0780158;13.01.2022
1640758381.0449917;13.01.2022
1640758420.8252923;13.01.2022
1640758460.900956;13.01.2022
1640758500.908975;13.01.2022
1640758583.2364452;21.01.2022
1640758620.9858766;21.01.2022
1640758660.9580812;21.01.2022
1640758701.1549337;21.01.2022
1640758741.0043764;21.01.2022
1640758780.9520671;21.01.2022
1640758820.7978678;21.01.2022
1640758860.9284022;21.01.2022
1640758900.8980026;21.01.2022
1640758941.2397444;21.01.2022
1640758980.9404173;21.01.2022
1640759021.008989;21.01.2022
1640759061.018154;21.01.2022
1640759100.851542;21.01.2022
1640759141.1336985;21.01.2022
1640759181.1320758;27.01.2022
1640759220.7922513;27.01.2022
1640759261.0084002;27.01.2022
1640759301.1340258;27.01.2022
1640759341.3139231;27.01.2022
1640759381.3258724;27.01.2022
1640759420.948495;27.01.2022
1640759461.3521645;27.01.2022
1640759501.1023543;27.01.2022
1640759541.1071835;27.01.2022
1640759581.2999833;27.01.2022
1640759621.044068;27.01.2022
1640759661.057572;27.01.2022
1640759701.3414137;27.01.2022
1640759741.1440575;27.01.2022
1640759782.418944;15.01.2022
1640759821.6510904;15.01.2022
1640759861.214274;15.01.2022
1640759901.385075;15.01.2022
1640759941.305888;15.01.2022
1640759981.3432026;15.01.2022
1640760021.2864456;15.01.2022
1640760061.3560715;15.01.2022
1640760101.970747;15.01.2022
1640760141.3339593;15.01.2022
1640760181.3268738;15.01.2022
1640760221.294029;15.01.2022
1640760261.2428255;15.01.2022
1640760301.0810258;15.01.2022
1640760341.3321245;15.01.2022
1640760381.4768739;15.01.2022
1640760421.2139726;15.01.2022
1640760461.4866943;15.01.2022
1640760501.479422;15.01.2022
1640760541.1154144;15.01.2022
1640760581.3035505;15.01.2022
1640760621.3658805;15.01.2022
1640760662.3046055;15.01.2022
1640760702.4649568;15.01.2022
1640760741.2374032;15.01.2022
1640760781.5339863;15.01.2022
1640760821.4344223;15.01.2022
1640760861.4201825;15.01.2022
1640760901.3839111;15.01.2022
1640760985.6268475;15.01.2022
1640761021.7839649;15.01.2022
1640761061.601917;15.01.2022
1640761101.5928693;15.01.2022
1640761141.2900472;15.01.2022
1640761181.6946974;15.01.2022
1640761221.5818605;15.01.2022
1640761262.213095;11.01.2022
1640761301.7483473;11.01.2022
1640761341.5187669;11.01.2022
1640761381.620127;11.01.2022
1640761421.4568977;11.01.2022
1640761461.320972;11.01.2022
1640761501.485629;11.01.2022
1640761541.4639585;11.01.2022
1640761583.2214632;19.01.2022
1640761621.3880458;19.01.2022
1640761661.4069264;19.01.2022
1640761701.3814273;19.01.2022
1640761741.4613693;19.01.2022
1640761781.3092897;19.01.2022
1640761821.4958768;19.01.2022
1640761863.0157928;20.01.2022
1640761902.769963;20.01.2022
1640761941.8550704;20.01.2022
1640761981.4660268;20.01.2022
1640762021.6767745;20.01.2022
1640762061.5824845;20.01.2022
1640762101.687658;20.01.2022
1640762184.2081797;20.01.2022
1640762221.875968;20.01.2022
1640762261.901244;20.01.2022
1640762301.8020437;20.01.2022
1640762341.6817517;20.01.2022
1640762381.7969122;20.01.2022
1640762421.4328132;20.01.2022
1640762461.6573904;20.01.2022
1640762503.4768333;20.01.2022
1640762542.0583227;20.01.2022
1640762581.8360412;20.01.2022
1640762621.6473355;20.01.2022
1640762661.6701756;20.01.2022
1640762701.887926;20.01.2022
1640762741.748033;20.01.2022
1640762781.6187274;20.01.2022
1640762823.3266537;11.01.2022
1640762861.7700827;11.01.2022
1640762901.6292524;11.01.2022
1640762942.4817197;11.01.2022
1640762982.1048543;11.01.2022
1640763021.7469819;11.01.2022
1640763061.5509377;11.01.2022
1640763103.1782942;21.01.2022
1640763142.1651983;21.01.2022
1640763181.602359;21.01.2022
1640763221.8409774;21.01.2022
1640763261.8780866;21.01.2022
1640763301.8401396;21.01.2022
1640763342.2630227;01.02.2022
1640763383.9023328;01.02.2022
1640763422.3641346;01.02.2022
1640763462.0318701;01.02.2022
1640763501.940044;01.02.2022
1640763541.962951;01.02.2022
1640763582.0656824;01.02.2022
1640763622.2769525;01.02.2022
1640763663.785029;01.02.2022
1640763703.4718857;01.02.2022
1640763741.7501574;01.02.2022
1640763781.8329892;01.02.2022
1640763822.259034;01.02.2022
1640763861.8469706;01.02.2022
1640763902.023032;01.02.2022
1640763984.1402175;01.02.2022
1640764022.2227302;01.02.2022
